device_time_stamp,system_time_stamp,left_gaze_point_on_display_area,left_gaze_point_in_user_coordinate_system,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system,left_gaze_origin_validity,right_gaze_point_on_display_area,right_gaze_point_in_user_coordinate_system,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system,right_gaze_origin_validity,Image
14586288910,496352362216,"(0.6670277714729309, 0.7582757472991943)","(92.84848022460938, 80.7967758178711, 22.570589065551758)",1,3.9203643798828125,1,"(-16.367042541503906, 4.580478191375732, 669.5308227539062)",1,"(0.6309765577316284, 0.7570682168006897)","(72.9480972290039, 81.14909362792969, 22.698854446411133)",1,3.945648193359375,1,"(47.35317611694336, 2.136326551437378, 668.0253295898438)",1,among-us-backstab-mart-virkus.png
14586305716,496352379022,"(0.6683259010314941, 0.7612183690071106)","(93.56499481201172, 79.9382095336914, 22.25809097290039)",1,3.9256591796875,1,"(-16.37049102783203, 4.602018356323242, 669.7643432617188)",1,"(0.6310503482818604, 0.7558047771453857)","(72.98877716064453, 81.51773071289062, 22.8330020904541)",1,3.9498443603515625,1,"(47.3735466003418, 2.1423962116241455, 668.27197265625)",1,among-us-backstab-mart-virkus.png
14586321767,496352395073,"(0.6667439341545105, 0.763655960559845)","(92.69180297851562, 79.2269515991211, 21.999210357666016)",1,3.938323974609375,1,"(-16.37528419494629, 4.626513481140137, 670.0670166015625)",1,"(0.6313653588294983, 0.753102719783783)","(73.16268920898438, 82.30611419677734, 23.119964599609375)",1,3.9499359130859375,1,"(47.39530944824219, 2.156829595565796, 668.5599365234375)",1,among-us-backstab-mart-virkus.png
14586338779,496352412086,"(0.6655170321464539, 0.7645200490951538)","(92.01456451416016, 78.97484588623047, 21.907472610473633)",1,3.935150146484375,1,"(-16.38004493713379, 4.644399642944336, 670.2440795898438)",1,"(0.6312527656555176, 0.7513076066970825)","(73.10052490234375, 82.82990264892578, 23.310617446899414)",1,3.9484405517578125,1,"(47.414093017578125, 2.1732654571533203, 668.7410278320312)",1,among-us-backstab-mart-virkus.png
14586355534,496352428841,"(0.6662375330924988, 0.7602536678314209)","(92.4122543334961, 80.21968078613281, 22.360559463500977)",1,3.92535400390625,1,"(-16.399328231811523, 4.667173385620117, 670.4498291015625)",1,"(0.629199206829071, 0.7532812356948853)","(71.9669418334961, 82.25404357910156, 23.10100555419922)",1,3.9514617919921875,1,"(47.41948318481445, 2.202767848968506, 668.9532470703125)",1,among-us-backstab-mart-virkus.png
14586371691,496352444998,"(0.6684697270393372, 0.763576328754425)","(93.64447021484375, 79.25016021728516, 22.007699966430664)",1,3.9387664794921875,1,"(-16.425668716430664, 4.6726975440979, 670.5110473632812)",1,"(0.630972683429718, 0.7526125907897949)","(72.9459457397461, 82.44915008544922, 23.172039031982422)",1,3.950408935546875,1,"(47.40372848510742, 2.2288661003112793, 669.0125122070312)",1,among-us-backstab-mart-virkus.png
14586388745,496352462053,"(0.6692155599594116, 0.7611498832702637)","(94.05616760253906, 79.95813751220703, 22.265369415283203)",1,3.94293212890625,1,"(-16.44307518005371, 4.672100067138672, 670.54345703125)",1,"(0.6299300789833069, 0.7548490762710571)","(72.37043762207031, 81.79656982421875, 22.9345703125)",1,3.95904541015625,1,"(47.387569427490234, 2.243985414505005, 669.0462646484375)",1,among-us-backstab-mart-virkus.png
14586405449,496352478757,"(0.6703606247901917, 0.7596421241760254)","(94.68821716308594, 80.39810943603516, 22.425474166870117)",1,3.94189453125,1,"(-16.472576141357422, 4.669546604156494, 670.5686645507812)",1,"(0.6322243809700012, 0.756647527217865)","(73.63692474365234, 81.27183532714844, 22.74355125427246)",1,3.959930419921875,1,"(47.36362838745117, 2.25321364402771, 669.0756225585938)",1,among-us-backstab-mart-virkus.png
14586421607,496352494915,"(0.6716701984405518, 0.7608794569969177)","(95.41110229492188, 80.03706359863281, 22.29410171508789)",1,3.927520751953125,1,"(-16.49620819091797, 4.662408828735352, 670.551513671875)",1,"(0.6320692300796509, 0.7576280236244202)","(73.55123901367188, 80.9857406616211, 22.63941764831543)",1,3.95977783203125,1,"(47.34421920776367, 2.258162021636963, 669.0609741210938)",1,among-us-backstab-mart-virkus.png
14586438711,496352512019,"(0.6713209748268127, 0.7631364464759827)","(95.21832275390625, 79.37850952148438, 22.05438804626465)",1,3.9384765625,1,"(-16.504207611083984, 4.660208702087402, 670.5361938476562)",1,"(0.6316165328025818, 0.7659984827041626)","(73.30136108398438, 78.54341888427734, 21.75050163269043)",1,3.9689788818359375,1,"(47.33905792236328, 2.2588655948638916, 669.0488891601562)",1,among-us-backstab-mart-virkus.png
14586455365,496352528674,"(0.63274085521698, 0.7715370059013367)","(73.9219970703125, 76.92743682861328, 21.162263870239258)",1,3.9671630859375,1,"(-16.63114356994629, 4.656550884246826, 670.2634887695312)",1,"(0.6041050553321838, 0.755027711391449)","(58.11491775512695, 81.74445343017578, 22.91556739807129)",1,3.9465789794921875,1,"(47.154052734375, 2.2745864391326904, 668.7672119140625)",1,among-us-backstab-mart-virkus.png
14586471527,496352544836,"(0.5084548592567444, 0.7547179460525513)","(5.315688610076904, 81.8348617553711, 22.94843101501465)",1,3.9885101318359375,1,"(-17.11518096923828, 4.714451313018799, 671.1608276367188)",1,"(0.49067258834838867, 0.7247617244720459)","(-4.500172138214111, 90.57535552978516, 26.129718780517578)",1,3.987518310546875,1,"(46.67090606689453, 2.3376190662384033, 669.6633911132812)",1,among-us-backstab-mart-virkus.png
14586488580,496352561889,"(0.4775392711162567, 0.730749249458313)","(-11.749823570251465, 88.82832336425781, 25.49383544921875)",1,3.9780731201171875,1,"(-17.29082489013672, 4.75402307510376, 671.2761840820312)",1,"(0.4451221525669098, 0.7018025517463684)","(-29.64418601989746, 97.27433013916016, 28.567941665649414)",1,4.004364013671875,1,"(46.44843292236328, 2.3724350929260254, 669.9000854492188)",1,among-us-backstab-mart-virkus.png
14586505281,496352578590,"(0.4635779857635498, 0.7136432528495789)","(-19.45649528503418, 93.81945037841797, 27.310461044311523)",1,3.973846435546875,1,"(-17.345434188842773, 4.8043742179870605, 671.7774658203125)",1,"(0.43228280544281006, 0.6900743246078491)","(-36.73154830932617, 100.6963119506836, 29.81340980529785)",1,4.008026123046875,1,"(46.43508529663086, 2.390962839126587, 670.4345092773438)",1,among-us-backstab-mart-virkus.png
14586521442,496352594752,"(0.46012967824935913, 0.7122452855110168)","(-21.35995101928711, 94.22736358642578, 27.458904266357422)",1,3.9904632568359375,1,"(-17.368366241455078, 4.810660362243652, 672.3733520507812)",1,"(0.4314334988594055, 0.6918783783912659)","(-37.200355529785156, 100.16992950439453, 29.621868133544922)",1,4.01080322265625,1,"(46.495967864990234, 2.3801076412200928, 670.9713134765625)",1,among-us-backstab-mart-virkus.png
14586538450,496352611760,"(0.46185028553009033, 0.7155947685241699)","(-20.41016387939453, 93.25006866455078, 27.103195190429688)",1,3.9795684814453125,1,"(-17.374191284179688, 4.813146114349365, 672.2333984375)",1,"(0.4289146065711975, 0.6932570338249207)","(-38.59079360961914, 99.76764678955078, 29.47544288635254)",1,3.9964141845703125,1,"(46.507198333740234, 2.377551794052124, 670.8323974609375)",1,among-us-backstab-mart-virkus.png
14586555195,496352628505,"(0.46157971024513245, 0.7161862850189209)","(-20.559539794921875, 93.07747650146484, 27.040416717529297)",1,3.97772216796875,1,"(-17.388729095458984, 4.822386264801025, 672.0446166992188)",1,"(0.4293181300163269, 0.6942302584648132)","(-38.36802291870117, 99.48368835449219, 29.372081756591797)",1,3.9972991943359375,1,"(46.50874328613281, 2.3797404766082764, 670.6381225585938)",1,among-us-backstab-mart-virkus.png
14586571362,496352644673,"(0.46063193678855896, 0.7174428701400757)","(-21.082731246948242, 92.71080017089844, 26.906999588012695)",1,3.9666290283203125,1,"(-17.403745651245117, 4.835463047027588, 671.9561157226562)",1,"(0.4290827512741089, 0.6907482743263245)","(-38.497955322265625, 100.49964141845703, 29.741891860961914)",1,3.9939422607421875,1,"(46.511993408203125, 2.3924593925476074, 670.555419921875)",1,among-us-backstab-mart-virkus.png
14586588320,496352661631,"(0.46260419487953186, 0.7193622589111328)","(-19.994016647338867, 92.1507797241211, 26.70313262939453)",1,3.969207763671875,1,"(-17.41460418701172, 4.844717979431152, 671.93603515625)",1,"(0.4305349886417389, 0.6879593729972839)","(-37.69633483886719, 101.31338500976562, 30.038082122802734)",1,3.980438232421875,1,"(46.514217376708984, 2.4029037952423096, 670.5347290039062)",1,among-us-backstab-mart-virkus.png
14586605111,496352678422,"(0.4635394811630249, 0.7218096852302551)","(-19.47774887084961, 91.43668365478516, 26.44321632385254)",1,3.9701385498046875,1,"(-17.42069435119629, 4.850505352020264, 671.9027099609375)",1,"(0.42918089032173157, 0.6891957521438599)","(-38.44382095336914, 100.95269012451172, 29.906742095947266)",1,3.982757568359375,1,"(46.529117584228516, 2.419264554977417, 670.4951171875)",1,among-us-backstab-mart-virkus.png
14586621282,496352694593,"(0.4663759768009186, 0.7215756773948669)","(-17.911989212036133, 91.50496673583984, 26.468093872070312)",1,3.967132568359375,1,"(-17.41449737548828, 4.8550190925598145, 671.7742309570312)",1,"(0.4256850481033325, 0.6909089088439941)","(-40.37353515625, 100.45280456542969, 29.724842071533203)",1,3.9903411865234375,1,"(46.53870391845703, 2.431821823120117, 670.3704833984375)",1,among-us-backstab-mart-virkus.png
14586638286,496352711598,"(0.4634226858615875, 0.7163100838661194)","(-19.542234420776367, 93.04134368896484, 27.027267456054688)",1,3.9773101806640625,1,"(-17.411861419677734, 4.859766483306885, 671.73876953125)",1,"(0.4266040325164795, 0.6893026828765869)","(-39.86625289916992, 100.92147064208984, 29.895431518554688)",1,3.970306396484375,1,"(46.54591751098633, 2.434412956237793, 670.3336181640625)",1,among-us-backstab-mart-virkus.png
14586655026,496352728338,"(0.4642047882080078, 0.7207630276679993)","(-19.110511779785156, 91.7420654296875, 26.55437469482422)",1,3.9855499267578125,1,"(-17.406421661376953, 4.861078262329102, 671.7218627929688)",1,"(0.42517369985580444, 0.6917761564254761)","(-40.6557731628418, 100.19975280761719, 29.63275718688965)",1,3.983367919921875,1,"(46.56824493408203, 2.43994140625, 670.3129272460938)",1,among-us-backstab-mart-virkus.png
14586671207,496352744519,"(0.4637432098388672, 0.7252781391143799)","(-19.36531639099121, 90.42469787597656, 26.074905395507812)",1,3.988494873046875,1,"(-17.398649215698242, 4.860844135284424, 671.6654663085938)",1,"(0.4255484342575073, 0.6928055286407471)","(-40.448970794677734, 99.89942932128906, 29.523405075073242)",1,3.9862823486328125,1,"(46.57498550415039, 2.434892416000366, 670.2569580078125)",1,among-us-backstab-mart-virkus.png
14586688252,496352761564,"(0.46506011486053467, 0.7164390087127686)","(-18.638368606567383, 93.00370788574219, 27.013593673706055)",1,3.9787139892578125,1,"(-17.397384643554688, 4.860593795776367, 671.6314086914062)",1,"(0.4254148006439209, 0.6950328350067139)","(-40.5226936340332, 99.24956512451172, 29.286846160888672)",1,3.9848175048828125,1,"(46.57814407348633, 2.4305408000946045, 670.2239990234375)",1,among-us-backstab-mart-virkus.png
14586704942,496352778255,"(0.46422702074050903, 0.7180684804916382)","(-19.098237991333008, 92.52831268310547, 26.840499877929688)",1,3.9841461181640625,1,"(-17.39876365661621, 4.859116554260254, 671.5964965820312)",1,"(0.42520198225975037, 0.6899105906486511)","(-40.64017105102539, 100.74411010742188, 29.830833435058594)",1,3.9764556884765625,1,"(46.57696533203125, 2.424260139465332, 670.1883544921875)",1,among-us-backstab-mart-virkus.png
14586721127,496352794440,"(0.46477025747299194, 0.7158476710319519)","(-18.798364639282227, 93.17630767822266, 27.07634162902832)",1,3.9738006591796875,1,"(-17.400632858276367, 4.857319355010986, 671.5314331054688)",1,"(0.427367240190506, 0.693225085735321)","(-39.44496536254883, 99.77701568603516, 29.478858947753906)",1,3.96875,1,"(46.570003509521484, 2.419844627380371, 670.12744140625)",1,among-us-backstab-mart-virkus.png
14586738218,496352811531,"(0.46253594756126404, 0.7160159945487976)","(-20.031696319580078, 93.1271743774414, 27.0584716796875)",1,3.9799041748046875,1,"(-17.396488189697266, 4.856179714202881, 671.438720703125)",1,"(0.42724642157554626, 0.6910715699195862)","(-39.51164245605469, 100.40536499023438, 29.707536697387695)",1,3.96502685546875,1,"(46.56515884399414, 2.419630765914917, 670.03515625)",1,among-us-backstab-mart-virkus.png
14586754858,496352828172,"(0.46504995226860046, 0.7182865142822266)","(-18.643966674804688, 92.46466827392578, 26.817371368408203)",1,3.9833526611328125,1,"(-17.392356872558594, 4.8589630126953125, 671.2881469726562)",1,"(0.4251135587692261, 0.6908572316169739)","(-40.689002990722656, 100.46790313720703, 29.730308532714844)",1,3.9647216796875,1,"(46.564456939697266, 2.421884059906006, 669.8781127929688)",1,among-us-backstab-mart-virkus.png
14586771047,496352844361,"(0.4649414122104645, 0.7194132804870605)","(-18.703872680664062, 92.13590240478516, 26.697677612304688)",1,3.9580841064453125,1,"(-17.37917709350586, 4.862672328948975, 671.1909790039062)",1,"(0.42601367831230164, 0.694441020488739)","(-40.192108154296875, 99.42219543457031, 29.349733352661133)",1,3.9799346923828125,1,"(46.56716537475586, 2.425252914428711, 669.786376953125)",1,among-us-backstab-mart-virkus.png
14586788087,496352861401,"(0.46266940236091614, 0.718786358833313)","(-19.958045959472656, 92.31885528564453, 26.764263153076172)",1,3.9579620361328125,1,"(-17.37123680114746, 4.86887788772583, 671.1812133789062)",1,"(0.42835715413093567, 0.6942955851554871)","(-38.898536682128906, 99.46463775634766, 29.365171432495117)",1,3.975128173828125,1,"(46.57078170776367, 2.4275851249694824, 669.7769165039062)",1,among-us-backstab-mart-virkus.png
14586804773,496352878087,"(0.46402135491371155, 0.7188201546669006)","(-19.211755752563477, 92.30899047851562, 26.760662078857422)",1,3.96026611328125,1,"(-17.365360260009766, 4.874434471130371, 671.1934814453125)",1,"(0.42929577827453613, 0.6940754055976868)","(-38.38038635253906, 99.5289077758789, 29.388507843017578)",1,3.9666900634765625,1,"(46.580387115478516, 2.43265700340271, 669.7888793945312)",1,among-us-backstab-mart-virkus.png
14586820967,496352894282,"(0.4646243751049042, 0.7192793488502502)","(-18.87887954711914, 92.17495727539062, 26.711946487426758)",1,3.943878173828125,1,"(-17.366592407226562, 4.878208160400391, 671.2596435546875)",1,"(0.4278556704521179, 0.6936594843864441)","(-39.17535400390625, 99.65027618408203, 29.432729721069336)",1,3.960418701171875,1,"(46.588619232177734, 2.4300804138183594, 669.849365234375)",1,among-us-backstab-mart-virkus.png
14586837956,496352911271,"(0.46514421701431274, 0.7187244296073914)","(-18.591955184936523, 92.33689880371094, 26.770885467529297)",1,3.9344329833984375,1,"(-17.369909286499023, 4.8805012702941895, 671.3346557617188)",1,"(0.42668014764785767, 0.694392204284668)","(-39.824241638183594, 99.43649291992188, 29.354902267456055)",1,3.958770751953125,1,"(46.593505859375, 2.429612874984741, 669.9256591796875)",1,among-us-backstab-mart-virkus.png
14586854688,496352928003,"(0.46652278304100037, 0.7218355536460876)","(-17.830934524536133, 91.42913055419922, 26.440465927124023)",1,3.9386749267578125,1,"(-17.38033676147461, 4.887535095214844, 671.4998779296875)",1,"(0.4250921607017517, 0.6939665675163269)","(-40.70082473754883, 99.5606689453125, 29.400083541870117)",1,3.9556732177734375,1,"(46.60648727416992, 2.4325201511383057, 670.0972900390625)",1,among-us-backstab-mart-virkus.png
14586870887,496352944202,"(0.4664270579814911, 0.719775378704071)","(-17.883787155151367, 92.0302505493164, 26.659257888793945)",1,3.946624755859375,1,"(-17.3852481842041, 4.892648696899414, 671.6366577148438)",1,"(0.4286319315433502, 0.6905481219291687)","(-38.74681854248047, 100.55805969238281, 29.763139724731445)",1,3.95782470703125,1,"(46.6138801574707, 2.4376156330108643, 670.2258911132812)",1,among-us-backstab-mart-virkus.png
14586887922,496352961238,"(0.4676463007926941, 0.7180929183959961)","(-17.21076202392578, 92.52112579345703, 26.83794593811035)",1,3.942474365234375,1,"(-17.381877899169922, 4.897812843322754, 671.6148071289062)",1,"(0.42941853404045105, 0.6936678290367126)","(-38.312618255615234, 99.64779663085938, 29.43182945251465)",1,3.9529571533203125,1,"(46.61168670654297, 2.445747137069702, 670.2003173828125)",1,among-us-backstab-mart-virkus.png
14586904700,496352978016,"(0.4650367200374603, 0.714668333530426)","(-18.65127944946289, 93.5203628540039, 27.20166778564453)",1,3.93560791015625,1,"(-17.372390747070312, 4.903410911560059, 671.5909423828125)",1,"(0.4277811050415039, 0.6916880011558533)","(-39.21649169921875, 100.22551727294922, 29.642074584960938)",1,3.94744873046875,1,"(46.616878509521484, 2.4576308727264404, 670.178466796875)",1,among-us-backstab-mart-virkus.png
14586920807,496352994123,"(0.46616441011428833, 0.7207545638084412)","(-18.02878189086914, 91.74453735351562, 26.555286407470703)",1,3.933013916015625,1,"(-17.356340408325195, 4.9045634269714355, 671.6564331054688)",1,"(0.4302319586277008, 0.6890649199485779)","(-37.863616943359375, 100.99082946777344, 29.920700073242188)",1,3.93585205078125,1,"(46.63327407836914, 2.4645562171936035, 670.24169921875)",1,among-us-backstab-mart-virkus.png
14586937791,496353011108,"(0.4633936583995819, 0.716072678565979)","(-19.55825424194336, 93.11060333251953, 27.052492141723633)",1,3.9212188720703125,1,"(-17.35202407836914, 4.898751258850098, 671.7615356445312)",1,"(0.4293648302555084, 0.6906471848487854)","(-38.342281341552734, 100.5291519165039, 29.75263214111328)",1,3.935699462890625,1,"(46.64506149291992, 2.4674274921417236, 670.3480224609375)",1,among-us-backstab-mart-virkus.png
